order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch
2f067e9a,5227.48,flights,prepaid,500017,2026-04-26T15:14:00,agent_24,237,flights,3673.71,attr_1,flights,5227.48,attr_2,user_302,3103.06,flights,1207,1,0.88,1,0,0,0.616,0,0
71679c90,3523.61,home,prepaid,50001,2026-03-31T03:50:00,agent_27,65,home,2922.41,attr_2,home,3523.61,attr_1,user_354,1909.7,home,86,1,0.86,1,0,0,0.602,0,0
4cc70546,949.44,fashion,prepaid,50006,2026-01-17T05:43:00,agent_30,280,fashion,1445.12,attr_5,fashion,949.44,attr_5,user_280,3528.58,fashion,1498,1,0.69,1,1,1,0.483,0,0
08d1a580,1100.31,electronics,COD,50007,2026-05-16T03:56:00,agent_21,4,electronics,687.91,attr_2,electronics,1100.31,attr_2,user_317,3860.13,electronics,1366,1,0.27,1,0,1,0.189,1,0
d4b43cd6,2962.53,home,COD,500016,2026-04-21T01:35:00,agent_25,107,home,3873.54,attr_4,home,2962.53,attr_4,user_495,5915.01,home,211,1,0.56,1,1,1,0.392,0,0
5e13fe34,5143.55,groceries,COD,500010,2026-02-20T00:47:00,agent_7,27,groceries,7430.06,attr_5,groceries,5143.55,attr_5,user_209,3575.64,fashion,184,1,0.05,1,1,1,0.015,1,0
9036111e,5510.23,home,prepaid,500016,2026-03-31T22:41:00,agent_24,67,home,6737.15,attr_4,home,5510.23,attr_4,user_110,1436.84,fashion,846,1,0.85,1,1,1,0.255,0,0
3ec0ae27,1948.62,fashion,COD,50007,2026-02-05T10:21:00,agent_14,153,fashion,1273.08,attr_3,fashion,1948.62,attr_3,user_398,2997.16,home,1379,1,0.26,1,0,1,0.078,0,0
a939c3ef,3515.58,groceries,prepaid,50008,2026-01-22T12:49:00,agent_35,10,groceries,5583.63,attr_2,groceries,3515.58,attr_2,user_200,3717.32,home,691,1,0.85,1,1,1,0.255,0,0
ffbe972e,7572.29,groceries,prepaid,50009,2026-02-20T09:56:00,agent_1,45,groceries,7776.97,attr_2,groceries,7572.29,attr_2,user_302,803.4,groceries,282,1,0.78,1,1,1,0.546,0,0
83e06960,4568.57,fashion,COD,500013,2026-01-05T23:59:00,agent_48,95,fashion,7445.45,attr_5,fashion,4568.57,attr_5,user_193,1873.92,fashion,1056,1,0.39,1,1,1,0.273,1,0
4330dd15,2372.54,electronics,prepaid,500011,2026-04-07T22:33:00,agent_9,26,electronics,3176.52,attr_3,electronics,2372.54,attr_3,user_189,551.87,electronics,47,1,0.83,1,1,1,0.581,0,0
29c49f1f,8704.37,fashion,COD,500019,2026-01-08T04:45:00,agent_1,172,fashion,7128.75,attr_4,fashion,8704.37,attr_5,user_361,1098.44,fashion,562,1,0.29,1,0,0,0.203,0,0
ba6127e3,3479.67,fashion,COD,500010,2026-04-15T21:29:00,agent_51,70,fashion,4027.85,attr_1,fashion,3479.67,attr_1,user_398,3866.87,footwear,1379,1,0.39,1,1,1,0.117,0,0
1712a7d9,3925.59,flights,COD,500012,2026-04-23T02:10:00,agent_14,35,flights,5175.44,attr_1,flights,3925.59,attr_1,user_143,3090.22,flights,1209,1,0.45,1,1,1,0.315,0,0
db0e0feb,3786.06,groceries,COD,50006,2026-02-16T19:20:00,agent_15,211,groceries,4560.55,attr_3,groceries,3786.06,attr_3,user_262,2891.23,groceries,959,1,0.47,1,1,1,0.329,0,0
f877724b,4627.12,electronics,COD,500012,2026-04-24T11:13:00,agent_39,51,electronics,3708.0,attr_3,electronics,4627.12,attr_3,user_434,2084.51,electronics,535,1,0.68,1,0,1,0.476,1,0
78b62ad8,1773.83,footwear,COD,500016,2026-01-27T07:02:00,agent_51,75,footwear,2723.72,attr_4,footwear,1773.83,attr_4,user_177,1101.94,footwear,544,1,0.4,1,1,1,0.28,0,0
60753125,1812.19,groceries,prepaid,500020,2026-02-25T17:36:00,agent_51,6,groceries,1714.52,attr_2,groceries,1812.19,attr_4,user_481,5149.57,groceries,447,1,0.12,1,0,0,0.084,1,0
e28d0f63,3758.76,groceries,COD,50007,2026-01-19T22:21:00,agent_28,10,groceries,4002.86,attr_4,groceries,3758.76,attr_4,user_352,3050.53,groceries,823,1,0.36,1,1,1,0.252,1,0
1ea8ba39,7900.22,groceries,prepaid,50009,2026-04-04T12:18:00,agent_36,628,groceries,6263.7,attr_3,groceries,7900.22,attr_4,user_201,2604.69,groceries,667,1,0.98,1,0,0,0.686,1,0
2121a313,6502.35,groceries,COD,500017,2026-04-19T21:28:00,agent_28,48,groceries,4462.68,attr_4,groceries,6502.35,attr_3,user_209,1304.34,groceries,1364,1,0.25,1,0,0,0.175,0,0
0d1feae9,4529.56,fashion,COD,50003,2026-02-15T12:35:00,agent_21,560,fashion,5512.66,attr_1,fashion,4529.56,attr_1,user_486,660.89,home,876,1,0.11,1,1,1,0.033,0,0
94713fba,2973.34,home,prepaid,500016,2026-05-14T23:03:00,agent_59,19,home,4668.62,attr_3,home,2973.34,attr_3,user_255,4537.13,home,456,1,0.96,1,1,1,0.672,0,0
45d817f2,7114.0,fashion,prepaid,50005,2026-05-04T22:13:00,agent_5,300,fashion,4480.04,attr_3,fashion,7114.0,attr_3,user_454,4763.04,fashion,1265,1,0.3,1,0,1,0.21,0,0
eb09a774,1306.76,groceries,prepaid,500011,2026-04-24T03:42:00,agent_38,0,groceries,1699.93,attr_4,groceries,1306.76,attr_4,user_215,1072.08,groceries,171,1,0.49,1,1,1,0.343,0,0
e6bcc98e,3284.21,electronics,prepaid,500013,2026-04-15T04:51:00,agent_23,57,electronics,2962.63,attr_4,electronics,3284.21,attr_2,user_324,4569.94,fashion,1007,1,0.27,1,0,0,0.081,0,1
e787e451,3708.0,flights,prepaid,500013,2026-01-23T00:32:00,agent_54,177,flights,5512.05,attr_3,flights,3708.0,attr_3,user_241,3611.26,groceries,545,1,0.43,1,1,1,0.129,0,0
0ceb64bf,7312.76,fashion,prepaid,50007,2026-03-01T13:06:00,agent_4,21,fashion,7505.92,attr_4,fashion,7312.76,attr_4,user_133,5023.89,fashion,1158,1,0.79,1,1,1,0.553,0,0
7c53bed2,1803.13,home,COD,50008,2026-04-22T23:36:00,agent_39,166,home,1206.57,attr_5,home,1803.13,attr_5,user_58,2488.13,home,1247,1,0.3,1,0,1,0.21,0,1
2dfd01d5,4613.14,electronics,prepaid,500013,2026-01-21T22:54:00,agent_47,64,electronics,4707.23,attr_5,electronics,4613.14,attr_5,user_456,1439.28,electronics,803,1,0.36,1,1,1,0.252,0,1
53e8c1a6,11642.28,flights,COD,50006,2026-03-14T22:59:00,agent_2,43,groceries,7575.32,attr_3,flights,11642.28,attr_4,user_129,4924.75,groceries,671,1,0.16,0,0,0,0.048,0,0
b78c97bf,4176.01,groceries,prepaid,50002,2026-05-06T21:52:00,agent_32,43,groceries,6672.91,attr_1,groceries,4176.01,attr_1,user_420,5974.52,groceries,634,1,0.29,1,1,1,0.203,0,0
98d525f3,3034.41,groceries,prepaid,500019,2026-04-28T12:56:00,agent_59,73,groceries,2591.31,attr_3,groceries,3034.41,attr_2,user_367,2180.76,groceries,961,1,0.89,1,0,0,0.623,0,0
ab7f5df3,3225.05,groceries,prepaid,50009,2026-01-06T06:27:00,agent_39,125,groceries,5214.03,attr_5,groceries,3225.05,attr_5,user_91,1635.17,groceries,1301,1,0.24,1,1,1,0.168,0,0
33adb2d3,8454.59,home,COD,50006,2026-04-17T12:57:00,agent_55,3,electronics,6903.41,attr_5,home,8454.59,attr_2,user_194,1463.0,electronics,655,1,0.95,0,0,0,0.285,1,0
17fe2d2e,2160.67,footwear,COD,50004,2026-04-30T18:04:00,agent_9,59,footwear,2280.77,attr_3,footwear,2160.67,attr_3,user_311,3886.17,footwear,201,1,0.28,1,1,1,0.196,0,0
b8301908,4665.52,electronics,COD,500020,2026-05-17T21:37:00,agent_29,44,electronics,5769.43,attr_1,electronics,4665.52,attr_1,user_307,1921.58,electronics,1089,1,0.63,1,1,1,0.441,0,0
d3c1c37c,1649.93,home,prepaid,500017,2026-02-25T07:11:00,agent_26,322,home,1138.72,attr_5,home,1649.93,attr_1,user_352,5506.96,home,1303,1,0.28,1,0,0,0.196,0,1
63e46dd3,12000.08,flights,COD,50006,2026-05-13T04:59:00,agent_22,243,flights,7923.25,attr_4,flights,12000.08,attr_4,user_335,4960.01,flights,1234,1,0.13,1,0,1,0.091,0,1
ee384d67,1665.03,electronics,prepaid,500017,2026-02-06T21:08:00,agent_44,94,electronics,1862.48,attr_2,electronics,1665.03,attr_2,user_445,5905.78,electronics,59,1,0.3,1,1,1,0.21,0,1
f1909412,4682.77,groceries,COD,50005,2026-04-28T04:41:00,agent_51,29,groceries,6174.51,attr_3,groceries,4682.77,attr_3,user_18,2068.94,groceries,1257,1,0.36,1,1,1,0.252,1,0
e2127fef,4486.96,electronics,prepaid,50007,2026-04-23T16:47:00,agent_24,323,electronics,4903.06,attr_2,electronics,4486.96,attr_2,user_295,2489.1,electronics,747,1,0.36,1,1,1,0.252,1,0
0cbe9c31,7854.01,fashion,prepaid,50007,2026-01-21T22:15:00,agent_44,478,fashion,6184.44,attr_1,fashion,7854.01,attr_3,user_196,3670.5,fashion,552,1,0.92,1,0,0,0.644,0,0
dfbfb946,2168.95,fashion,prepaid,500011,2026-02-27T00:26:00,agent_10,192,fashion,2186.06,attr_1,fashion,2168.95,attr_1,user_49,1035.25,home,409,1,0.54,1,1,1,0.162,0,0
32dbbfed,7314.12,flights,COD,50007,2026-04-12T18:50:00,agent_55,112,flights,7353.92,attr_5,flights,7314.12,attr_5,user_168,5161.69,electronics,952,1,0.8,1,1,1,0.24,0,0
b0d28e73,1462.93,fashion,COD,50001,2026-05-11T22:19:00,agent_9,87,fashion,2095.73,attr_1,fashion,1462.93,attr_1,user_308,1394.14,fashion,201,1,0.84,1,1,1,0.588,0,0
0d1d3200,662.17,groceries,COD,50004,2026-05-14T16:18:00,agent_45,281,footwear,512.91,attr_2,groceries,662.17,attr_2,user_485,1053.53,groceries,1417,0,0.73,0,0,1,0.511,0,0
6904d99c,1125.16,flights,COD,50009,2026-02-20T22:13:00,agent_33,320,flights,1392.22,attr_4,flights,1125.16,attr_4,user_302,1414.05,flights,799,1,0.98,1,1,1,0.686,0,0
4df9eaf6,4055.12,groceries,COD,500018,2026-03-31T01:01:00,agent_31,19,groceries,5630.39,attr_5,groceries,4055.12,attr_5,user_485,2045.37,groceries,1152,1,0.61,1,1,1,0.427,0,0
5d789a6e,1577.23,home,COD,500018,2026-02-03T15:17:00,agent_4,293,home,1683.82,attr_5,home,1577.23,attr_5,user_431,2524.59,home,859,1,0.39,1,1,1,0.273,0,0
1392b0ff,2568.23,footwear,prepaid,500017,2026-01-19T12:36:00,agent_13,140,footwear,3617.79,attr_2,footwear,2568.23,attr_2,user_49,3088.84,footwear,1380,1,0.82,1,1,1,0.574,0,0
1733ef21,3790.24,home,prepaid,500013,2026-01-02T05:27:00,agent_54,182,home,3146.85,attr_1,home,3790.24,attr_1,user_411,5484.98,flights,356,1,0.65,1,0,1,0.195,0,0
073d0c26,1427.2,electronics,COD,50002,2026-03-26T09:45:00,agent_3,93,electronics,1572.42,attr_5,electronics,1427.2,attr_5,user_113,965.79,electronics,1436,1,0.71,1,1,1,0.497,0,0
15425be0,4596.93,flights,prepaid,500010,2026-03-29T21:50:00,agent_46,172,flights,6303.31,attr_1,flights,4596.93,attr_1,user_217,5161.07,flights,583,0,0.13,1,1,1,0.091,0,0
2ad84f3b,4033.35,fashion,COD,500014,2026-03-07T15:10:00,agent_51,0,fashion,5139.57,attr_2,fashion,4033.35,attr_2,user_61,4347.67,fashion,223,1,0.28,1,1,1,0.196,0,1
59076243,1303.42,electronics,COD,50008,2026-01-30T04:24:00,agent_22,8,electronics,1715.1,attr_5,electronics,1303.42,attr_5,user_202,846.88,electronics,1493,0,0.57,1,1,1,0.399,1,0
8c6e922e,1909.41,fashion,prepaid,50003,2026-02-14T15:38:00,agent_14,352,fashion,2344.92,attr_4,fashion,1909.41,attr_4,user_494,3106.69,fashion,1012,1,0.7,1,1,1,0.49,0,0
7f2a1264,2937.4,flights,prepaid,500015,2026-03-31T07:33:00,agent_3,32,flights,4322.61,attr_4,flights,2937.4,attr_4,user_488,3933.76,groceries,1351,1,0.23,1,1,1,0.069,0,0
13f05f0b,867.39,home,COD,500020,2026-02-13T08:26:00,agent_22,93,home,788.09,attr_1,home,867.39,attr_1,user_413,2911.98,footwear,1101,1,0.03,1,0,1,0.009,0,0
144b7dd9,5582.62,fashion,COD,50009,2026-03-18T20:40:00,agent_45,76,fashion,6421.88,attr_3,fashion,5582.62,attr_3,user_76,3798.56,groceries,903,1,0.33,1,1,1,0.099,0,0
8e19e56f,2023.16,footwear,COD,500015,2026-01-28T18:19:00,agent_19,374,footwear,2863.7,attr_1,footwear,2023.16,attr_1,user_160,5098.77,footwear,1381,1,0.86,1,1,1,0.602,0,0
3d5a9f30,11218.54,footwear,COD,50006,2026-01-31T02:23:00,agent_28,84,footwear,7755.7,attr_1,footwear,11218.54,attr_1,user_234,4685.33,footwear,656,1,0.88,1,0,1,0.616,1,0
806a4f52,4328.81,footwear,COD,500011,2026-03-03T23:51:00,agent_5,218,footwear,6559.95,attr_2,footwear,4328.81,attr_2,user_485,1172.7,footwear,1495,1,0.63,1,1,1,0.441,0,0
cd0fa335,10292.46,flights,COD,50001,2026-04-02T23:47:00,agent_26,113,flights,7081.68,attr_3,flights,10292.46,attr_2,user_47,2267.29,flights,311,1,0.27,1,0,0,0.189,0,1
c0506a8b,4299.27,fashion,COD,50004,2026-05-03T15:30:00,agent_59,11,footwear,3244.1,attr_1,fashion,4299.27,attr_4,user_263,795.51,footwear,347,1,0.49,0,0,0,0.147,1,0
c03b34e6,2885.19,fashion,prepaid,500010,2026-04-14T13:26:00,agent_54,45,fashion,4193.06,attr_3,fashion,2885.19,attr_3,user_94,2544.95,groceries,235,1,0.12,1,1,1,0.036,1,0
bcf193bb,1080.44,flights,prepaid,50009,2026-02-12T12:43:00,agent_40,78,flights,1775.86,attr_3,flights,1080.44,attr_3,user_470,2174.98,flights,953,1,0.49,1,1,1,0.343,0,0
349a1ee0,1944.41,electronics,COD,500020,2026-01-10T21:09:00,agent_27,14,electronics,2181.82,attr_1,electronics,1944.41,attr_1,user_225,5766.44,electronics,503,1,0.57,1,1,1,0.399,0,0
6afc2e7c,8484.43,fashion,COD,500017,2026-04-10T06:42:00,agent_50,163,fashion,6061.31,attr_3,fashion,8484.43,attr_4,user_133,2820.5,flights,1395,1,0.71,1,0,0,0.213,0,1
5e518a87,5050.07,home,COD,500015,2026-03-12T00:45:00,agent_42,95,fashion,4450.7,attr_3,home,5050.07,attr_3,user_134,4096.16,fashion,947,1,0.36,0,0,1,0.108,0,1
1454dc3e,1549.57,home,COD,50008,2026-03-07T04:52:00,agent_7,89,home,1090.87,attr_4,home,1549.57,attr_5,user_340,4280.2,groceries,413,1,0.38,1,0,0,0.114,0,0
1783536b,1154.69,home,prepaid,500014,2026-05-03T02:27:00,agent_24,791,home,1041.56,attr_4,home,1154.69,attr_4,user_376,4693.79,home,1125,1,0.68,1,0,1,0.476,0,1
97486c59,4121.23,groceries,prepaid,500012,2026-01-09T22:56:00,agent_31,57,groceries,5792.05,attr_4,groceries,4121.23,attr_4,user_356,988.62,groceries,1490,1,0.0,1,1,1,0.0,0,1
5987dbcf,2260.41,fashion,prepaid,500019,2026-04-14T23:37:00,agent_52,51,fashion,2043.53,attr_5,fashion,2260.41,attr_3,user_320,871.89,fashion,320,1,0.96,1,0,0,0.672,0,0
fb15a668,11551.88,fashion,prepaid,500014,2026-04-16T16:09:00,agent_24,184,fashion,7441.54,attr_1,fashion,11551.88,attr_1,user_405,3773.34,electronics,134,1,0.03,1,0,1,0.009,0,0
0b4ba311,8355.33,electronics,COD,500013,2026-01-20T22:03:00,agent_34,35,electronics,5683.78,attr_3,electronics,8355.33,attr_3,user_24,3515.91,home,589,1,0.61,1,0,1,0.183,0,0
401e8dd0,2910.72,electronics,COD,50007,2026-04-02T18:00:00,agent_45,289,electronics,4490.84,attr_5,electronics,2910.72,attr_5,user_451,2616.93,home,415,1,0.78,1,1,1,0.234,1,0
55a94769,7699.32,flights,prepaid,500013,2026-05-12T11:23:00,agent_5,125,flights,5267.15,attr_4,flights,7699.32,attr_4,user_407,3363.57,flights,1461,1,0.54,1,0,1,0.378,0,0
60028294,7776.28,home,COD,500016,2026-01-03T19:21:00,agent_47,364,home,6471.82,attr_2,home,7776.28,attr_4,user_111,4634.16,home,917,1,0.46,1,0,0,0.322,0,0
42be5c8d,5244.69,fashion,prepaid,50004,2026-05-16T14:45:00,agent_2,11,fashion,7680.65,attr_5,fashion,5244.69,attr_5,user_436,3261.68,fashion,431,1,0.88,1,1,1,0.616,1,0
a298718e,5033.21,footwear,prepaid,500018,2026-04-20T20:17:00,agent_29,29,groceries,4360.32,attr_2,footwear,5033.21,attr_1,user_441,2824.4,groceries,724,1,0.84,0,0,0,0.252,1,0
0c831001,7849.73,footwear,prepaid,50004,2026-03-26T17:24:00,agent_48,41,footwear,5608.75,attr_4,footwear,7849.73,attr_1,user_220,3648.87,footwear,1043,0,0.34,1,0,0,0.238,0,0
7d8b27e6,6592.57,groceries,COD,500020,2026-05-03T01:31:00,agent_45,6,groceries,6856.92,attr_1,groceries,6592.57,attr_1,user_381,4697.28,groceries,751,1,0.29,1,1,1,0.203,0,0
f33cd93c,3927.93,footwear,COD,50006,2026-04-17T23:23:00,agent_46,12,footwear,3427.01,attr_3,footwear,3927.93,attr_3,user_474,2631.45,footwear,529,1,0.51,1,0,1,0.357,1,0
03a96abe,2832.76,footwear,COD,500018,2026-04-26T09:32:00,agent_15,20,footwear,2376.19,attr_2,footwear,2832.76,attr_2,user_496,3686.42,footwear,1188,1,0.46,1,0,1,0.322,0,0
c6041751,2386.54,footwear,prepaid,50009,2026-04-12T02:36:00,agent_12,118,footwear,3029.69,attr_5,footwear,2386.54,attr_5,user_145,1428.56,footwear,1187,1,0.78,1,1,1,0.546,1,0
41f7ad00,6736.0,flights,COD,50006,2026-03-13T08:53:00,agent_22,71,flights,5873.1,attr_3,flights,6736.0,attr_2,user_184,4937.12,flights,779,1,0.02,1,0,0,0.014,0,0
fb255c78,735.7,groceries,COD,500019,2026-04-26T17:58:00,agent_11,174,groceries,1069.73,attr_1,groceries,735.7,attr_1,user_11,4301.13,groceries,553,1,0.38,1,1,1,0.266,1,0
8c29a8fe,1709.31,fashion,COD,500011,2026-03-03T12:49:00,agent_10,103,fashion,2430.19,attr_5,fashion,1709.31,attr_5,user_394,3262.55,home,703,1,0.15,1,1,1,0.045,0,0
1fd97ba7,4752.25,footwear,COD,50002,2026-03-10T09:23:00,agent_36,216,footwear,7795.76,attr_1,footwear,4752.25,attr_1,user_108,2965.7,footwear,972,1,0.58,1,1,1,0.406,0,0
0e750ad4,6245.78,groceries,COD,50003,2026-05-09T16:38:00,agent_11,75,groceries,4693.89,attr_4,groceries,6245.78,attr_3,user_320,1265.5,groceries,913,0,0.45,1,0,0,0.315,1,0
c3109828,6326.88,flights,COD,50003,2026-04-05T09:04:00,agent_32,49,flights,6521.02,attr_5,flights,6326.88,attr_5,user_465,4921.46,flights,500,1,0.36,1,1,1,0.252,0,0
63fbe051,3916.03,fashion,prepaid,500019,2026-01-01T23:39:00,agent_49,130,fashion,4318.76,attr_1,fashion,3916.03,attr_1,user_193,5897.4,groceries,1233,1,0.03,1,1,1,0.009,0,0
3f76976d,2587.03,flights,prepaid,50007,2026-01-22T23:10:00,agent_45,199,flights,3536.66,attr_1,flights,2587.03,attr_1,user_330,1057.55,flights,530,1,0.18,1,1,1,0.126,1,0
99c16c27,873.26,groceries,COD,50008,2026-04-08T21:54:00,agent_41,42,groceries,945.95,attr_3,groceries,873.26,attr_3,user_96,5175.0,fashion,822,1,0.32,1,1,1,0.096,0,0
02da2309,7865.7,footwear,COD,500020,2026-03-12T09:14:00,agent_21,15,footwear,6742.4,attr_3,footwear,7865.7,attr_3,user_402,1843.62,footwear,1157,1,0.5,1,0,1,0.35,1,0
f5f2aca5,3846.44,electronics,prepaid,50003,2026-02-09T15:22:00,agent_37,5,electronics,4160.14,attr_2,electronics,3846.44,attr_2,user_274,5579.48,fashion,1351,1,0.42,1,1,1,0.126,1,0
aff7c96d,421.01,footwear,prepaid,500015,2026-03-02T16:30:00,agent_36,18,footwear,502.09,attr_4,footwear,421.01,attr_4,user_215,2949.51,home,1308,0,0.35,1,1,1,0.105,1,0
f8b3f12f,5726.34,electronics,COD,50004,2026-03-22T04:56:00,agent_27,89,electronics,6498.2,attr_4,electronics,5726.34,attr_4,user_54,4444.12,home,156,1,0.26,1,1,1,0.078,0,0
ffe93d0a,2130.97,groceries,COD,500014,2026-04-27T02:22:00,agent_3,60,groceries,2943.56,attr_1,groceries,2130.97,attr_1,user_479,4574.11,groceries,1228,0,0.41,1,1,1,0.287,1,0
c110dd8e,1291.77,home,prepaid,50003,2026-01-03T11:58:00,agent_20,188,home,1898.66,attr_2,home,1291.77,attr_2,user_37,3940.84,home,103,1,0.98,1,1,1,0.686,0,0
fe2fe5cf,5846.17,electronics,COD,500015,2026-04-21T11:37:00,agent_17,104,electronics,5865.61,attr_4,electronics,5846.17,attr_4,user_262,5702.31,footwear,60,1,0.82,1,1,1,0.246,1,0
d94554fc,5219.16,electronics,COD,500012,2026-05-14T13:03:00,agent_12,78,footwear,3580.07,attr_1,electronics,5219.16,attr_5,user_233,5103.84,footwear,457,1,0.68,0,0,0,0.204,0,0
46fc7208,6237.25,flights,COD,500010,2026-01-08T01:01:00,agent_1,11,flights,3988.15,attr_5,flights,6237.25,attr_5,user_83,2245.22,electronics,482,1,0.71,1,0,1,0.213,1,0
0f2fdc00,1266.03,electronics,COD,50001,2026-01-26T17:24:00,agent_47,54,electronics,1938.22,attr_1,electronics,1266.03,attr_1,user_470,5082.45,electronics,943,1,0.86,1,1,1,0.602,0,0
82822d7b,2130.46,home,prepaid,50006,2026-05-01T11:10:00,agent_5,235,home,2561.08,attr_1,home,2130.46,attr_1,user_350,1868.36,groceries,1194,1,0.06,1,1,1,0.018,0,0
7db7e7d3,2789.23,groceries,COD,50004,2026-02-22T22:19:00,agent_46,6,groceries,2421.81,attr_3,groceries,2789.23,attr_3,user_344,2334.81,groceries,380,1,0.34,1,0,1,0.238,1,0
6ea28865,6630.67,electronics,COD,500011,2026-02-09T17:35:00,agent_48,547,electronics,7464.02,attr_5,electronics,6630.67,attr_5,user_275,5823.47,flights,362,1,0.6,1,1,1,0.18,1,0
29f99e9c,5274.9,fashion,COD,500017,2026-03-06T22:31:00,agent_18,10,fashion,6934.03,attr_4,fashion,5274.9,attr_4,user_356,5071.23,fashion,1126,1,0.45,1,1,1,0.315,1,0
481eb0c8,7226.57,electronics,prepaid,50007,2026-03-01T00:10:00,agent_41,32,electronics,7783.14,attr_1,electronics,7226.57,attr_1,user_154,5187.49,electronics,391,1,0.82,1,1,1,0.574,0,1
7ac50354,7343.9,home,prepaid,50002,2026-03-26T11:51:00,agent_15,139,electronics,5267.22,attr_3,home,7343.9,attr_2,user_424,1657.64,electronics,360,1,0.3,0,0,0,0.09,0,0
375a8c38,3710.62,electronics,COD,50001,2026-04-05T11:18:00,agent_18,210,fashion,3497.45,attr_3,electronics,3710.62,attr_3,user_12,2440.24,fashion,1281,1,0.29,0,0,1,0.087,0,1
668908e2,1123.27,footwear,COD,500011,2026-03-17T21:23:00,agent_53,121,footwear,1379.45,attr_1,footwear,1123.27,attr_1,user_269,5065.03,electronics,548,1,0.68,1,1,1,0.204,0,0
c53674b9,7355.43,flights,prepaid,50006,2026-03-27T17:48:00,agent_5,66,groceries,4645.35,attr_2,flights,7355.43,attr_1,user_98,3473.67,groceries,733,1,0.82,0,0,0,0.246,1,0
8d5c5893,5451.4,footwear,prepaid,50004,2026-03-11T02:45:00,agent_52,188,footwear,7956.12,attr_5,footwear,5451.4,attr_5,user_352,5660.7,footwear,1473,1,0.78,1,1,1,0.546,0,0
2476f623,435.79,electronics,COD,50003,2026-02-03T15:12:00,agent_25,59,electronics,560.26,attr_5,electronics,435.79,attr_5,user_221,3474.76,flights,1443,1,0.54,1,1,1,0.162,0,0
ea650b89,4431.0,fashion,prepaid,50007,2026-05-04T05:25:00,agent_15,213,fashion,3515.36,attr_3,fashion,4431.0,attr_2,user_201,3460.46,fashion,943,1,0.75,1,0,0,0.525,0,0
a4262be3,5540.02,footwear,COD,500017,2026-03-29T22:49:00,agent_52,52,footwear,4915.65,attr_5,footwear,5540.02,attr_5,user_63,4685.0,flights,1343,1,0.63,1,0,1,0.189,0,0
375f35f7,1462.82,electronics,prepaid,500014,2026-01-27T14:42:00,agent_41,56,electronics,2327.9,attr_4,electronics,1462.82,attr_4,user_121,1162.19,electronics,1463,1,0.18,1,1,1,0.126,0,0
44fc9823,2912.78,flights,COD,50004,2026-05-13T17:09:00,agent_30,12,flights,3108.85,attr_5,flights,2912.78,attr_5,user_417,905.22,flights,707,1,0.89,1,1,1,0.623,1,0
0acb8ccc,10646.78,footwear,COD,500014,2026-01-17T02:19:00,agent_29,12,footwear,7063.09,attr_4,footwear,10646.78,attr_4,user_68,2499.11,footwear,1130,0,0.4,1,0,1,0.28,1,0
feb1f259,5437.09,footwear,COD,50009,2026-04-05T00:21:00,agent_58,266,footwear,6060.19,attr_2,footwear,5437.09,attr_2,user_399,5565.24,fashion,259,1,0.52,1,1,1,0.156,0,0
b728a196,5631.82,home,COD,500017,2026-03-02T08:31:00,agent_48,119,home,6973.45,attr_1,home,5631.82,attr_1,user_177,3056.46,home,1367,1,0.81,1,1,1,0.567,1,0
9c58e87d,9578.01,flights,prepaid,50003,2026-02-12T07:32:00,agent_34,41,flights,7970.85,attr_3,flights,9578.01,attr_3,user_474,1143.28,flights,576,1,0.3,1,0,1,0.21,0,0
045f2b2e,4322.37,groceries,prepaid,50005,2026-03-23T21:26:00,agent_47,12,groceries,3947.41,attr_4,groceries,4322.37,attr_4,user_186,4661.82,groceries,70,1,0.5,1,0,1,0.35,0,0
240ab61d,4105.25,fashion,prepaid,500018,2026-02-28T12:51:00,agent_17,60,fashion,4169.04,attr_3,fashion,4105.25,attr_3,user_94,5914.34,flights,1073,0,0.15,1,1,1,0.045,0,0
c5f23aee,6792.35,fashion,prepaid,500015,2026-02-09T18:54:00,agent_6,84,fashion,7272.96,attr_5,fashion,6792.35,attr_5,user_322,5672.74,fashion,50,0,0.93,1,1,1,0.651,1,0
76bbb8e5,1530.43,electronics,prepaid,50001,2026-04-14T21:28:00,agent_29,99,electronics,2496.41,attr_2,electronics,1530.43,attr_2,user_22,4747.35,electronics,575,0,0.56,1,1,1,0.392,0,0
a8461672,2719.81,footwear,COD,50008,2026-04-30T02:30:00,agent_19,108,footwear,3649.06,attr_2,footwear,2719.81,attr_2,user_465,4587.71,footwear,1165,1,0.85,1,1,1,0.595,0,0
da9d68dc,4410.86,groceries,prepaid,50006,2026-01-23T02:02:00,agent_1,56,groceries,6964.78,attr_1,groceries,4410.86,attr_1,user_33,4323.1,groceries,436,0,0.48,1,1,1,0.336,1,0
fbcd8231,2394.84,flights,COD,50001,2026-03-19T17:11:00,agent_48,498,flights,2771.2,attr_3,flights,2394.84,attr_3,user_79,4098.27,flights,1121,1,0.52,1,1,1,0.364,0,0
1bcbaaa5,6110.82,home,prepaid,50009,2026-04-13T23:24:00,agent_57,88,home,6312.93,attr_5,home,6110.82,attr_5,user_489,4829.73,home,563,1,0.65,1,1,1,0.455,0,0
