order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch,true_spike_window,true_ring_id,fraud_risk_score,intent_match_confidence,preference_fit_score,decision,reason
txn_003718,2514.51,flights,prepaid,50007,2026-01-01T17:15:00,agent_51,7,flights,4067.52,attr_5,flights,2514.51,attr_5,user_73,4798.89,flights,1296,1,0.7,1,1,1,0.49,0,0,False,-1,0.207,0.723,0.7,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003719,1745.89,footwear,prepaid,50005,2026-01-14T09:52:00,agent_41,26,footwear,1442.3,attr_2,footwear,1745.89,attr_2,user_157,2360.49,footwear,1085,1,0.89,1,0,1,0.623,0,0,False,-1,0.207,0.389,0.89,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.39), but this customer's history (preference-fit 0.89) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_003720,2713.2,fashion,COD,500018,2026-01-03T03:07:00,agent_22,38,groceries,2251.78,attr_1,fashion,2713.2,attr_1,user_117,3452.91,groceries,807,0,0.58,0,0,1,0.174,0,1,False,-1,0.25,0.218,0.116,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.22) and doesn't align with this customer's history (preference-fit 0.12) — likely a mistaken purchase, held to prevent a probable return."
txn_003721,2848.02,fashion,COD,500018,2026-01-08T04:13:00,agent_47,99,fashion,3155.12,attr_2,fashion,2848.02,attr_2,user_301,5774.82,fashion,549,1,0.4,1,1,1,0.28,0,0,False,-1,0.203,0.723,0.4,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_003722,969.54,flights,prepaid,500010,2026-01-08T12:34:00,agent_28,207,flights,1470.48,attr_5,flights,969.54,attr_5,user_425,3902.5,flights,247,1,0.61,1,1,1,0.427,0,0,False,-1,0.186,0.723,0.61,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_003723,8529.23,home,prepaid,50009,2026-01-01T14:24:00,agent_35,201,home,5941.96,attr_4,home,8529.23,attr_4,user_353,1128.68,home,265,1,0.9,1,0,1,0.63,0,1,False,-1,0.192,0.346,0.9,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.35), but this customer's history (preference-fit 0.90) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_003724,4884.62,home,COD,500016,2026-01-03T23:52:00,agent_36,26,home,6183.03,attr_5,home,4884.62,attr_5,user_39,1344.93,home,301,1,0.49,1,1,1,0.343,0,0,False,-1,0.214,0.723,0.49,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003725,4145.18,footwear,COD,50006,2026-01-03T22:58:00,agent_53,201,footwear,6213.12,attr_4,footwear,4145.18,attr_4,user_218,5690.36,footwear,1415,1,0.32,1,1,1,0.224,0,0,False,-1,0.21,0.723,0.32,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003726,2759.62,flights,prepaid,500019,2026-01-09T21:13:00,agent_41,14,electronics,2150.27,attr_5,flights,2759.62,attr_5,user_497,4715.02,groceries,1116,1,0.53,0,0,1,0.159,1,0,False,-1,0.473,0.208,0.106,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003727,5199.42,fashion,prepaid,500020,2026-01-07T16:10:00,agent_8,65,fashion,5764.44,attr_3,fashion,5199.42,attr_3,user_390,1291.08,fashion,568,1,0.3,1,1,1,0.21,0,0,False,-1,0.22,0.723,0.3,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003728,3684.12,electronics,prepaid,500010,2026-01-01T12:43:00,agent_7,252,electronics,4077.18,attr_1,electronics,3684.12,attr_1,user_363,3850.5,electronics,15,1,0.47,1,1,1,0.329,0,0,False,-1,0.267,0.723,0.5,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003729,3495.94,groceries,prepaid,500020,2026-01-01T07:51:00,agent_8,190,groceries,5121.81,attr_4,groceries,3495.94,attr_4,user_431,4626.3,groceries,939,1,0.18,1,1,1,0.126,0,0,False,-1,0.222,0.723,0.18,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003730,4394.73,footwear,prepaid,50008,2026-01-09T06:34:00,agent_5,195,footwear,4527.37,attr_2,footwear,4394.73,attr_2,user_211,2171.29,footwear,303,1,0.24,1,1,1,0.168,0,0,False,-1,0.273,0.723,0.24,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003731,3148.22,groceries,prepaid,50005,2026-01-10T10:13:00,agent_32,88,groceries,3651.87,attr_4,groceries,3148.22,attr_4,user_183,5270.94,groceries,871,0,0.26,1,1,1,0.182,1,0,False,-1,0.46,0.723,0.26,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003732,3861.12,home,COD,50007,2026-01-08T18:36:00,agent_39,149,home,2463.3,attr_4,home,3861.12,attr_4,user_288,5428.75,home,560,1,0.44,1,0,1,0.308,0,0,False,-1,0.252,0.322,0.44,HOLD_QUICK_VERIFY,"Fraud-risk score 0.25 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003733,11833.73,flights,prepaid,50009,2026-01-05T14:20:00,agent_43,21,flights,7965.5,attr_4,flights,11833.73,attr_4,user_36,5695.71,electronics,1168,1,0.03,1,0,1,0.009,1,0,False,-1,0.448,0.337,0.006,HOLD_QUICK_VERIFY,"Fraud-risk score 0.45 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003734,3582.33,fashion,COD,500010,2026-01-11T11:54:00,agent_9,18,fashion,4154.35,attr_4,fashion,3582.33,attr_4,user_493,3538.49,fashion,1272,1,0.02,1,1,1,0.014,0,0,False,-1,0.232,0.723,0.02,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_003735,2679.27,footwear,COD,500020,2026-01-01T19:33:00,agent_15,25,footwear,3757.15,attr_2,footwear,2679.27,attr_2,user_411,797.53,electronics,324,1,0.26,1,1,1,0.078,1,0,False,-1,0.239,0.723,0.052,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_003736,4321.46,fashion,COD,50006,2026-01-06T15:57:00,agent_5,122,fashion,5271.06,attr_1,fashion,4321.46,attr_1,user_66,5742.1,fashion,1255,1,0.29,1,1,1,0.203,0,0,True,-1,0.22,0.723,0.29,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003737,8520.4,flights,COD,500020,2026-01-10T14:51:00,agent_26,21,flights,7557.83,attr_4,flights,8520.4,attr_5,user_164,5205.43,flights,1143,1,0.71,1,0,0,0.497,1,0,False,-1,0.504,0.316,0.71,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003738,1690.18,fashion,COD,500016,2026-01-10T07:00:00,agent_37,12,fashion,2127.05,attr_2,fashion,1690.18,attr_2,user_433,3815.65,fashion,88,1,0.45,1,1,1,0.315,0,0,False,-1,0.411,0.723,0.45,HOLD_QUICK_VERIFY,"Fraud-risk score 0.41 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003739,3436.69,flights,prepaid,500010,2026-01-08T12:03:00,agent_40,30,flights,3668.61,attr_5,flights,3436.69,attr_5,user_341,2018.06,flights,1054,1,0.54,1,1,1,0.378,0,0,False,-1,0.206,0.723,0.54,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003740,3291.28,footwear,prepaid,500012,2026-01-09T19:54:00,agent_21,73,footwear,5132.52,attr_1,footwear,3291.28,attr_1,user_464,1059.51,fashion,861,0,0.52,1,1,1,0.156,1,0,False,-1,0.533,0.723,0.104,HOLD_FRAUD_REVIEW,Fraud-risk score 0.53 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003741,5159.35,home,prepaid,500015,2026-01-14T19:24:00,agent_22,9,home,6243.03,attr_5,home,5159.35,attr_5,user_172,1115.12,home,1079,1,0.26,1,1,1,0.182,0,0,False,-1,0.398,0.723,0.26,HOLD_QUICK_VERIFY,"Fraud-risk score 0.40 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003742,1063.77,electronics,prepaid,500018,2026-01-02T04:41:00,agent_52,8,electronics,1067.99,attr_1,electronics,1063.77,attr_1,user_466,3130.93,electronics,114,1,0.36,1,1,1,0.252,0,0,False,-1,0.218,0.723,0.36,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003743,4367.64,fashion,COD,50002,2026-01-11T07:30:00,agent_19,383,fashion,4566.07,attr_4,fashion,4367.64,attr_4,user_113,505.04,fashion,984,1,0.41,1,1,1,0.287,0,0,False,-1,0.24,0.723,0.41,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_003744,1828.62,home,prepaid,500014,2026-01-07T01:57:00,agent_1,142,home,3040.84,attr_4,home,1828.62,attr_4,user_372,5126.69,flights,707,1,0.95,1,1,1,0.285,0,0,False,-1,0.226,0.723,0.19,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_003745,1655.09,groceries,prepaid,50002,2026-01-09T11:41:00,agent_46,71,groceries,2542.45,attr_4,groceries,1655.09,attr_4,user_83,4842.07,groceries,1160,1,0.44,1,1,1,0.308,0,0,False,-1,0.205,0.723,0.44,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003746,714.07,footwear,prepaid,500011,2026-01-01T02:14:00,agent_33,94,footwear,891.36,attr_5,footwear,714.07,attr_5,user_168,4746.68,footwear,858,1,0.9,1,1,1,0.63,0,0,False,-1,0.208,0.723,0.9,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003747,1991.75,groceries,prepaid,500020,2026-01-05T11:31:00,agent_29,32,groceries,2537.51,attr_1,groceries,1991.75,attr_1,user_16,941.42,groceries,803,1,0.2,1,1,1,0.14,1,0,False,-1,0.441,0.723,0.2,HOLD_QUICK_VERIFY,"Fraud-risk score 0.44 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003748,7498.63,flights,prepaid,500013,2026-01-09T23:18:00,agent_50,156,flights,7987.62,attr_1,flights,7498.63,attr_1,user_498,627.35,flights,1168,0,0.91,1,1,1,0.637,1,0,False,-1,0.456,0.723,0.91,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003749,9406.59,groceries,COD,500019,2026-01-11T18:45:00,agent_58,8,groceries,6068.09,attr_1,groceries,9406.59,attr_1,user_307,4725.95,electronics,1123,1,0.78,1,0,1,0.234,1,0,False,-1,0.54,0.325,0.156,HOLD_FRAUD_REVIEW,Fraud-risk score 0.54 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003750,4183.08,groceries,prepaid,50005,2026-01-12T14:15:00,agent_14,9,groceries,3705.79,attr_1,groceries,4183.08,attr_1,user_364,4199.48,fashion,796,1,0.39,1,0,1,0.117,1,0,False,-1,0.455,0.405,0.078,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003751,3221.88,home,prepaid,50004,2026-01-01T01:13:00,agent_40,112,home,3774.31,attr_5,home,3221.88,attr_5,user_332,2310.17,fashion,300,1,0.6,1,1,1,0.18,0,0,False,-1,0.272,0.723,0.12,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003752,537.89,flights,COD,500018,2026-01-11T00:21:00,agent_59,34,flights,678.93,attr_4,flights,537.89,attr_4,user_182,4733.75,electronics,1129,1,0.37,1,1,1,0.111,0,0,False,-1,0.237,0.723,0.074,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_003753,3079.94,home,COD,50007,2026-01-13T17:17:00,agent_13,64,home,2095.81,attr_4,home,3079.94,attr_4,user_70,2475.21,home,1236,1,0.87,1,0,1,0.609,1,0,False,-1,0.393,0.34,0.87,HOLD_QUICK_VERIFY,"Fraud-risk score 0.39 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003754,5803.28,fashion,prepaid,50005,2026-01-01T13:31:00,agent_45,91,fashion,6237.74,attr_4,fashion,5803.28,attr_4,user_81,3977.42,fashion,1473,1,0.76,1,1,1,0.532,0,0,False,-1,0.264,0.723,0.76,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003755,7409.75,footwear,prepaid,50001,2026-01-08T21:03:00,agent_54,35,home,4961.06,attr_1,footwear,7409.75,attr_1,user_178,3551.59,home,1220,1,0.14,0,0,1,0.042,0,0,False,-1,0.196,0.181,0.028,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.18) and doesn't align with this customer's history (preference-fit 0.03) — likely a mistaken purchase, held to prevent a probable return."
txn_003756,2169.01,footwear,prepaid,50005,2026-01-07T09:54:00,agent_9,112,footwear,2934.25,attr_1,footwear,2169.01,attr_1,user_482,744.95,footwear,1464,0,0.14,1,1,1,0.098,0,1,False,-1,0.257,0.723,0.14,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003757,2418.16,flights,prepaid,500013,2026-01-03T02:45:00,agent_6,109,flights,2722.48,attr_3,flights,2418.16,attr_3,user_53,3295.86,electronics,602,1,0.41,1,1,1,0.123,0,0,False,-1,0.207,0.723,0.082,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003758,3805.29,electronics,prepaid,50007,2026-01-07T06:07:00,agent_33,166,electronics,5637.69,attr_2,electronics,3805.29,attr_2,user_463,3265.27,electronics,216,0,0.83,1,1,1,0.581,0,0,False,-1,0.337,0.723,0.83,HOLD_QUICK_VERIFY,"Fraud-risk score 0.34 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003759,2007.01,electronics,COD,50001,2026-01-08T02:24:00,agent_28,11,electronics,2077.61,attr_4,electronics,2007.01,attr_4,user_143,759.11,electronics,532,1,0.85,1,1,1,0.595,1,0,False,-1,0.415,0.723,0.85,HOLD_QUICK_VERIFY,"Fraud-risk score 0.42 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003760,2244.73,flights,prepaid,50008,2026-01-03T10:55:00,agent_29,279,flights,1791.94,attr_3,flights,2244.73,attr_3,user_389,5224.85,flights,680,1,0.27,1,0,1,0.189,1,0,False,-1,0.408,0.381,0.27,HOLD_QUICK_VERIFY,"Fraud-risk score 0.41 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003761,4187.03,home,prepaid,500015,2026-01-06T17:03:00,agent_1,186,home,5478.17,attr_5,home,4187.03,attr_5,user_436,2053.65,home,926,1,0.09,1,1,1,0.063,0,0,False,-1,0.214,0.723,0.09,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003762,4778.03,fashion,COD,500014,2026-01-04T06:10:00,agent_32,311,fashion,7066.94,attr_3,fashion,4778.03,attr_3,user_488,3757.19,fashion,218,1,0.54,1,1,1,0.378,1,0,False,-1,0.22,0.723,0.54,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003763,2050.23,groceries,COD,500012,2026-01-10T11:54:00,agent_3,92,groceries,2261.84,attr_5,groceries,2050.23,attr_5,user_328,1661.13,groceries,410,1,0.58,1,1,1,0.406,0,0,False,-1,0.284,0.723,0.58,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003764,4681.23,flights,prepaid,50009,2026-01-12T22:26:00,agent_2,24,flights,3387.5,attr_4,flights,4681.23,attr_4,user_249,2861.82,flights,1375,1,0.43,1,0,1,0.301,0,0,False,-1,0.2,0.356,0.43,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.36) and doesn't align with this customer's history (preference-fit 0.43) — likely a mistaken purchase, held to prevent a probable return."
txn_003765,1584.38,fashion,COD,50001,2026-01-12T02:34:00,agent_7,0,fashion,1606.46,attr_1,fashion,1584.38,attr_1,user_51,2796.66,fashion,788,1,0.75,1,1,1,0.525,1,0,False,-1,0.518,0.723,0.75,HOLD_FRAUD_REVIEW,Fraud-risk score 0.52 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003766,982.23,flights,prepaid,500017,2026-01-10T11:33:00,agent_36,4,flights,1215.06,attr_5,flights,982.23,attr_5,user_67,993.58,home,567,0,0.2,1,1,1,0.06,0,0,False,-1,0.2,0.723,0.04,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_003767,1757.54,electronics,prepaid,50005,2026-01-01T00:12:00,agent_27,453,flights,1268.01,attr_3,electronics,1757.54,attr_2,user_63,2161.77,flights,478,0,0.57,0,0,0,0.171,0,1,False,-1,0.228,0.14,0.114,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.14) and doesn't align with this customer's history (preference-fit 0.11) — likely a mistaken purchase, held to prevent a probable return."
txn_003768,1068.79,flights,COD,500019,2026-01-09T15:18:00,agent_11,163,flights,1106.92,attr_5,flights,1068.79,attr_5,user_90,959.57,electronics,1411,0,0.36,1,1,1,0.108,0,1,False,-1,0.242,0.723,0.072,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_003769,4686.03,fashion,prepaid,50009,2026-01-06T07:44:00,agent_21,25,fashion,6714.72,attr_4,fashion,4686.03,attr_4,user_37,1123.6,fashion,1298,1,1.0,1,1,1,0.7,0,0,False,-1,0.196,0.723,1.0,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_003770,1524.07,flights,prepaid,50001,2026-01-08T08:33:00,agent_58,62,flights,2377.8,attr_4,flights,1524.07,attr_4,user_195,3075.81,flights,85,1,0.52,1,1,1,0.364,0,0,False,-1,0.216,0.723,0.52,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003771,3157.07,fashion,prepaid,50004,2026-01-08T23:24:00,agent_53,50,fashion,4114.32,attr_2,fashion,3157.07,attr_2,user_469,4438.93,fashion,1134,1,0.43,1,1,1,0.301,0,0,False,-1,0.22,0.723,0.43,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_003772,3795.16,electronics,COD,500018,2026-01-02T20:19:00,agent_34,175,electronics,4980.52,attr_3,electronics,3795.16,attr_3,user_327,5704.69,footwear,407,1,0.52,1,1,1,0.156,1,0,True,-1,0.403,0.723,0.104,HOLD_QUICK_VERIFY,"Fraud-risk score 0.40 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003773,4768.19,electronics,COD,500020,2026-01-08T18:50:00,agent_39,164,electronics,5501.63,attr_3,electronics,4768.19,attr_3,user_112,4425.83,electronics,1207,1,0.89,1,1,1,0.623,1,0,False,-1,0.403,0.723,0.89,HOLD_QUICK_VERIFY,"Fraud-risk score 0.40 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003774,1537.2,electronics,COD,500019,2026-01-07T11:05:00,agent_59,13,electronics,1199.8,attr_3,electronics,1537.2,attr_3,user_491,4012.22,electronics,413,1,0.61,1,0,1,0.427,0,0,False,-1,0.367,0.375,0.61,HOLD_QUICK_VERIFY,"Fraud-risk score 0.37 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003775,6874.86,footwear,prepaid,50004,2026-01-05T23:32:00,agent_13,496,footwear,4406.46,attr_3,footwear,6874.86,attr_3,user_23,1813.81,footwear,1087,1,0.87,1,0,1,0.609,1,0,False,-1,0.192,0.324,0.87,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.32), but this customer's history (preference-fit 0.87) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_003776,4107.99,home,COD,500016,2026-01-11T14:54:00,agent_55,115,home,6130.2,attr_5,home,4107.99,attr_5,user_458,4980.11,home,1361,1,0.8,1,1,1,0.56,0,0,False,-1,0.257,0.723,0.8,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.26 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.80) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_003777,2793.71,home,prepaid,500019,2026-01-08T04:39:00,agent_38,99,home,3072.83,attr_3,home,2793.71,attr_3,user_18,2487.07,fashion,1032,0,0.69,1,1,1,0.207,1,0,False,-1,0.464,0.723,0.138,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003778,3277.83,groceries,prepaid,500015,2026-01-06T05:17:00,agent_47,31,groceries,2114.63,attr_5,groceries,3277.83,attr_5,user_421,4779.04,home,1195,1,0.44,1,0,1,0.132,0,0,False,-1,0.21,0.325,0.088,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.33) and doesn't align with this customer's history (preference-fit 0.09) — likely a mistaken purchase, held to prevent a probable return."
txn_003779,5551.75,footwear,COD,500010,2026-01-07T00:17:00,agent_24,85,footwear,4167.31,attr_3,footwear,5551.75,attr_5,user_196,4477.5,footwear,1395,1,0.75,1,0,0,0.525,0,0,False,-1,0.282,0.281,0.75,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003780,3582.07,electronics,prepaid,500012,2026-01-09T00:03:00,agent_49,23,electronics,4642.83,attr_2,electronics,3582.07,attr_2,user_427,739.35,electronics,1392,1,0.48,1,1,1,0.336,0,0,False,-1,0.198,0.723,0.48,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_003781,1747.87,electronics,COD,500018,2026-01-14T10:21:00,agent_42,92,electronics,2090.23,attr_2,electronics,1747.87,attr_2,user_144,5268.12,electronics,494,1,0.46,1,1,1,0.322,0,0,False,-1,0.212,0.723,0.46,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_003782,11411.33,fashion,COD,50009,2026-01-06T09:49:00,agent_49,306,fashion,7186.09,attr_1,fashion,11411.33,attr_3,user_254,716.35,fashion,1286,1,0.63,1,0,0,0.441,0,0,False,-1,0.214,0.241,0.63,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.24), but this customer's history (preference-fit 0.63) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_003783,6256.51,electronics,COD,50004,2026-01-05T11:26:00,agent_23,57,electronics,7988.27,attr_4,electronics,6256.51,attr_4,user_490,2866.94,electronics,966,1,0.59,1,1,1,0.413,1,0,False,-1,0.406,0.723,0.59,HOLD_QUICK_VERIFY,"Fraud-risk score 0.41 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003784,3047.85,electronics,COD,500014,2026-01-05T09:41:00,agent_46,142,electronics,3223.63,attr_3,electronics,3047.85,attr_3,user_336,1561.73,electronics,356,1,0.09,1,1,1,0.063,1,0,False,-1,0.421,0.723,0.09,HOLD_QUICK_VERIFY,"Fraud-risk score 0.42 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003785,851.21,home,COD,500012,2026-01-14T14:48:00,agent_3,299,home,926.65,attr_4,home,851.21,attr_4,user_333,5039.12,home,1335,1,0.8,1,1,1,0.56,1,0,False,-1,0.501,0.723,0.8,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_003786,5077.0,groceries,prepaid,500018,2026-01-11T15:41:00,agent_2,48,groceries,6938.38,attr_3,groceries,5077.0,attr_3,user_279,4740.01,groceries,1321,1,0.42,1,1,1,0.294,0,0,False,-1,0.187,0.723,0.42,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_003787,3239.11,footwear,prepaid,500018,2026-01-13T05:10:00,agent_34,34,footwear,3834.43,attr_2,footwear,3239.11,attr_2,user_486,2391.0,home,605,1,0.71,1,1,1,0.213,0,0,True,-1,0.189,0.723,0.142,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_003788,4771.15,flights,COD,50009,2026-01-13T19:59:00,agent_27,290,flights,6362.76,attr_3,flights,4771.15,attr_3,user_485,4681.08,flights,842,1,0.24,1,1,1,0.168,1,0,False,-1,0.367,0.723,0.24,HOLD_QUICK_VERIFY,"Fraud-risk score 0.37 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003789,5461.84,fashion,COD,50009,2026-01-09T17:07:00,agent_3,39,fashion,7830.1,attr_3,fashion,5461.84,attr_3,user_426,4991.42,fashion,282,1,0.34,1,1,1,0.238,1,0,True,-1,0.291,0.723,0.34,HOLD_QUICK_VERIFY,"Fraud-risk score 0.29 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_003790,3676.4,footwear,COD,500013,2026-01-12T17:18:00,agent_58,151,groceries,3434.36,attr_2,footwear,3676.4,attr_2,user_271,1981.28,groceries,344,1,0.04,0,0,1,0.012,0,0,False,-1,0.28,0.238,0.008,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
